Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,totalSeasons,Response
SecretSuppersofVancouver,2014,NA,19Jul2014,NA,Documentary,JordanLee,NA,NA,Inafoodobsessedcityexploretheundergroundculinaryworldbreakingtherules,English,Canada,NA,NA,,NA,NA,NA,tt3841660,movie,NA,NA,NA,NA,True
AcademieDuelloKingVancouver,2014,NA,18May2014,8min,ShortAction,ScottTaylor,DavidHolroydeColeman,TonyChrisKazoleasLucindaBruceDidierSonChrisPollard,KingVancouverscourtisinturmoilHissonsanddaughtersareatoddswitheachotherThekingdomistobedividedandthiscausesdecentionwithinthefamilyLotsofswordplayandaction,English,Canada,NA,httpsmmediaamazoncomimagesMMV5BMzEwODU5MjA5NF5BMl5BanBnXkFtZTgwMzIzMzQ0MjEV1SX300jpg,,NA,NA,NA,tt3874174,movie,NA,NA,NA,NA,True
Vancouver125thAnniversarySpecialontheExpress,2011,NA,05Apr2011,NA,Documentary,TracyLee,TracyLee,TracyLee,NA,English,Canada,NA,NA,,NA,NA,NA,tt3923172,movie,NA,NA,NA,NA,True
VancouverMidnightMovies,2014,NA,12Aug2014,125min,Music,OmerPasha,OmerPasha,OmerPasha,AtributetoVancouverandanalternatesequeltoCaliforniaMidnightMoviesinwhichPashacelebrateshisvictoryafterbreakingthecurseVancouverMidnightMoviesisaparalleleditiontoTheCursedRiddlesofCalifornia,English,Canada,NA,httpsmmediaamazoncomimagesMMV5BMTA0ODk0Mjk1NzdeQTJeQWpwZ15BbWU4MDIwMDQ2NDQxV1SX300jpg,,NA,NA,NA,tt4066104,movie,NA,NA,NA,NA,True
VancouverMinute,2013,NA,31May2013,NA,Short,NA,JordanSmys,KaseyRyneMazak,NA,English,Canada,NA,NA,,NA,NA,NA,tt4256342,movie,NA,NA,NA,NA,True
PetropolisAerialPerspectivesontheAlbertaTarSands,2009,NA,NA,43min,DocumentaryShort,PeterMettler,NA,NA,NA,English,Canada,2nominations,httpsmmediaamazoncomimagesMMV5BMTYxNDk3MTM2OF5BMl5BanBnXkFtZTgwNjU5MzA2MDEV1SX300jpg,SourceInternetMovieDatabaseValue7010SourceRottenTomatoesValue89,NA,70,142,tt1504458,movie,NA,NA,MongrelMedia,NA,True
AlbertaLegacy,2012,NA,07Feb2012,70min,Documentary,HosseinShamaghdari,SayyedMojtabaHosseiniTaharezaNayyerhodaHassanNazemi,NA,NA,Persian,Iran,NA,NA,SourceInternetMovieDatabaseValue5910,NA,59,139,tt2229029,movie,NA,NA,NA,NA,True
Alberta,2016,NA,09Mar2017,96min,ComedyDrama,EddyTerstallErikWnsch,EddyTerstallErikWnsch,DanilBoissevainJamieGrantEvaDuijvesteinChipBray,AhumorousreflectiononthephenomenonmidlifecrisisMarriedadvertisingexecutiveFreekleaveswithhisyoungloverAlbertatoCanadawherehelearnsthatheisnotthesuccessfulmanhethoughthewas,DutchEnglish,NetherlandsBelgiumCanada,NA,httpsmmediaamazoncomimagesMMV5BMTFjNGFlNGQtYjM1MC00YzQ4LTk4NDEtMzc3NDkxZDkwNjUxXkEyXkFqcGdeQXVyMjkxNjAzNTUV1SX300jpg,SourceInternetMovieDatabaseValue6010,NA,60,138,tt5088378,movie,NA,NA,NA,NA,True
Alberta,2016,NA,09Mar2017,96min,ComedyDrama,EddyTerstallErikWnsch,EddyTerstallErikWnsch,DanilBoissevainJamieGrantEvaDuijvesteinChipBray,AhumorousreflectiononthephenomenonmidlifecrisisMarriedadvertisingexecutiveFreekleaveswithhisyoungloverAlbertatoCanadawherehelearnsthatheisnotthesuccessfulmanhethoughthewas,DutchEnglish,NetherlandsBelgiumCanada,NA,httpsmmediaamazoncomimagesMMV5BMTFjNGFlNGQtYjM1MC00YzQ4LTk4NDEtMzc3NDkxZDkwNjUxXkEyXkFqcGdeQXVyMjkxNjAzNTUV1SX300jpg,SourceInternetMovieDatabaseValue6010,NA,60,138,tt5088378,movie,NA,NA,NA,NA,True
AlbertaLegacy2,2013,NA,01Jun2013,60min,DocumentaryAdventureDrama,HosseinShamaghdari,SeyyedmojtabaHosseiniTaharezaNayyerhoda,NA,AlbertaLegacy2isContinuedofAlbertaLegacy1andDiscussesaboutbraindraininIran,Persian,Iran,NA,NA,SourceInternetMovieDatabaseValue6710,NA,67,78,tt2822366,movie,NA,NA,NA,NA,True
SekmadienisEvangelijapagalliftininkaAlberta,2003,NA,NA,19min,DocumentaryShort,ArunasMatelis,NA,NA,NA,Lithuanian,Lithuania,NA,NA,SourceInternetMovieDatabaseValue8510,NA,85,26,tt0415262,movie,NA,NA,NA,NA,True
AlbertaHunterMyCastlesRockin,1988,NA,01Aug2001,58min,DocumentaryMusic,StuartAGoldman,StuartAGoldmanBillyTaylor,AlbertaHunterBarneyJosephsonJohnHammondHarryWatkins,ThismusicbiographyportraysthelifeofthelegendarybluessingerandsongwriterAlbertaHunterAfter40yearsofshowbusinesssuccessbeginninginthe1920sAlbertabecameanurse,English,USA,NA,NA,SourceInternetMovieDatabaseValue7710,NA,77,19,tt0364775,movie,30Oct1992,NA,NA,NA,True
AlbertaBound,1984,NA,NA,29min,Short,PeterCampbellBrianPollard,NA,NA,NA,NA,NA,NA,NA,SourceInternetMovieDatabaseValue7310,NA,73,6,tt0225047,movie,NA,NA,NA,NA,True
TwoDreamsofaNationTheFortinFamilyofQuebecandAlberta,1980,NA,NA,29min,DocumentaryShort,JohnDyerBoyceRichardson,BoyceRichardsonMarkZannis,WalterMassey,NA,English,Canada,NA,NA,,NA,NA,NA,tt0227701,movie,NA,NA,NA,NA,True
Alberta,1997,NA,09Jun1997,17min,DramaShort,ChadBenton,ChadBenton,LeslieHunt,NA,English,CanadaUSA,NA,NA,,NA,NA,NA,tt0213439,movie,NA,NA,NA,NA,True
AlbertaGirls,1975,NA,NA,9min,DocumentaryShort,MalcaGillsonTonyIanzelo,NA,NA,NA,English,Canada,NA,NA,,NA,NA,NA,tt0222701,movie,NA,NA,NA,NA,True
CanadaStrikesOilLeducAlberta1947,1991,NA,NA,18min,DocumentaryShort,DavidNewman,DavidNewman,WalterMassey,NA,English,Canada,NA,NA,,NA,NA,NA,tt0222879,movie,NA,NA,NA,NA,True
TheAlberta100ACentennialCountdown,2005,NA,26Oct2005,45min,Documentary,TylerMcLeod,LarryDayTylerMcLeod,RonMacLeanJannArdenTommyBanksArthurHiller,DocumentarycelebratingtheAlbertacentennialHostedbyRonMacLean,NA,NA,NA,NA,,NA,NA,NA,tt0488866,movie,NA,NA,NA,NA,True
HarvestinginAlbertaCanada,1917,NA,01Apr1917,NA,DocumentaryShort,NA,NA,NA,NA,NA,USA,NA,NA,,NA,NA,NA,tt0949734,movie,NA,NA,NA,NA,True
AlbertaRideoftheValkyrie,2007,NA,01Oct2007,3min,Short,DavidHauka,NA,NA,NA,English,Canada,NA,NA,,NA,NA,NA,tt1357090,movie,NA,NA,NA,NA,True
OhAlberta,2007,NA,NA,3min,ShortMusic,AndyWehrspann,NA,WhiteCowbellWalterGretzkyAshleeJamesCaseyLaforet,NA,English,Canada,NA,NA,,NA,NA,NA,tt1358234,movie,NA,NA,NA,NA,True
TajemnicaAlberta,2008,NA,NA,NA,Short,WojciechSolarz,WojciechSolarz,RobertJarocinskiKrzysztofJankowskiModestRucinskiWojciechSolarz,NA,NA,NA,NA,NA,,NA,NA,NA,tt2383470,movie,NA,NA,NA,NA,True
AlbertaLeavingTrinityPier,1901,NA,NA,NA,DocumentaryShort,NA,NA,NA,ScenesofthefuneralofQueenVictoria,English,UK,NA,NA,,NA,NA,NA,tt2490976,movie,NA,NA,NA,NA,True
TheAlbertaLeavingTrinityPier,1901,NA,NA,NA,DocumentaryShort,NA,NA,NA,ScenesofthefuneralofQueenVictoria,English,UK,NA,NA,,NA,NA,NA,tt2547446,movie,NA,NA,NA,NA,True
TheDukeofConnaughtEmbarkingontheAlbertaatCowes,1901,NA,NA,NA,DocumentaryShort,NA,NA,PrinceArthurDukeofConnaught,NA,English,UK,NA,NA,,NA,NA,NA,tt2561132,movie,NA,NA,NA,NA,True
AlbertaConveyingRoyalBier,1901,NA,NA,NA,DocumentaryShort,NA,NA,NA,ScenesofthefuneralofQueenVictoria,English,UK,NA,NA,,NA,NA,NA,tt2604074,movie,NA,NA,NA,NA,True
TheCPRGrainSteamerAlberta,1903,NA,NA,NA,DocumentaryShort,NA,NA,NA,NA,English,UK,NA,NA,,NA,NA,NA,tt2776452,movie,NA,NA,NA,NA,True
AlbertaDetroit,2010,NA,16Apr2010,24min,ShortAdventureDrama,JohnWilberdingShawnGrice,JohnWilberding,ValentinaArnoldAvaWilberdingJohnWilberding,AmiddleclassfatherloseshismarriageandjobasavacuumsalesmaninthenationsailingautocapitalAshisfouryearolddaughterwatchesoninnocentlyherdadsearchesforeasy,NA,USA,NA,NA,,NA,NA,NA,tt1601172,movie,NA,NA,NA,NA,True
AlbertaComedySpectacularTurtleIslandToo,2010,NA,28Aug2010,NA,Comedy,MorrisAbraham,AlanRae,DonaldBurnstickLarsCallieouLorneCardinalDawnDumont,NA,NA,NA,NA,NA,,NA,NA,NA,tt1753421,movie,NA,NA,NA,NA,True
AlbertaComedySpectacularBestoftheWest,2010,NA,04Sep2010,NA,Comedy,MorrisAbraham,AlanRae,JebbFinkBradMuiseEricaSigurdsonCarmenStockton,NA,English,Canada,NA,NA,,NA,NA,NA,tt1757661,movie,NA,NA,NA,NA,True
AlbertaundAliceoderDieUnterwerfung,1981,NA,NA,93min,Drama,WilmtenHaaf,ItaloSvevoteleplay,MarianneNentwichBeatriceKesslerIdaEhreElkeGriesbach,NA,German,WestGermany,NA,NA,,NA,NA,NA,tt1765682,movie,NA,NA,NA,NA,True
AlbertaFamily,1950,NA,NA,21min,Short,DavidASmith,DavidASmith,MaxFerguson,NA,English,Canada,NA,NA,,NA,NA,NA,tt1961174,movie,NA,NA,NA,NA,True
TarSandsTheSellingofAlberta,2008,NA,23Jun2008,NA,Documentary,NA,NA,NA,NA,English,JapanCanada,NA,NA,,NA,NA,NA,tt2174157,movie,NA,NA,NA,NA,True
AlbertaVacation,1950,NA,NA,15min,DocumentaryShort,KennethHutchinson,NA,BingCrosby,NA,English,Canada,NA,NA,,NA,NA,NA,tt0404753,movie,NA,NA,NA,NA,True
AlbertaCountryMusicAwards,2016,NA,31Jan2016,NA,Music,JacquiSundquist,NA,BrettKisselNakitaKohanStephenLeckyAmyMetcalfe,NA,English,Canada,NA,NA,,NA,NA,NA,tt5807060,movie,NA,NA,NA,NA,True
BattleofAlbertaEdmontonCalgaryRivalry,2016,NA,01Sep2016,17min,DocumentaryShort,JaroMalanowski,JaroMalanowski,MikeBarnettJLynNyeRodProudfootAllanHWachowich,AlbertanscantellyouabouttherivalrybetweenthecapitalcityofEdmontonandCalgarybutmanydontknowthetrueoriginsWeexplorethehistoryoftheBattleofAlbertadatingbacktotheearly1900s,English,Canada,NA,httpsmmediaamazoncomimagesMMV5BMzIwMjQ5ZDMtNzA2MC00ODRlLWE5NjctZDBhNTg0Y2M1MTI2XkEyXkFqcGdeQXVyMjE4NjQ2NTMV1SX300jpg,,NA,NA,NA,tt7985610,movie,NA,NA,NA,NA,True
RosebudAlberta,2019,NA,29Sep2019,19min,DocumentaryShort,EricPauls,MichaelJankeEricPauls,NA,AshortdocumentaryaboutthedayinthelifeofRosebudAtownof86residentsthatattracts40000theatregoerseachyear,English,Canada,NA,httpsmmediaamazoncomimagesMMV5BNjk1YTdiNGMtMGVkYi00N2QxLThkNmMtN2I1N2VlYTU4N2JlXkEyXkFqcGdeQXVyMjg0OTI2NzYV1SX300jpg,,NA,NA,NA,tt10042298,movie,NA,NA,NA,NA,True
BrandingColtsinAlberta,1904,NA,NA,NA,DocumentaryShort,NA,NA,NA,NA,English,UK,NA,NA,,NA,NA,NA,tt2928716,movie,NA,NA,NA,NA,True
CentralAlbertaCommunityEvents,2013,NA,26May2013,NA,ShortNews,RuebenTschetter,RuebenTschetter,NA,ThisseriescreatesinhouseindependentTVandvideocontentthatdocumentslocalhistorybuildscommunitystrengthensculturecreatesaccessandfosterslearning,English,Canada,NA,NA,,NA,NA,NA,tt2944128,movie,NA,NA,NA,NA,True
TheRuralAlbertaAdvantageTornado87,2011,NA,11Nov2011,9min,ShortMusic,ScottCudmore,ScottCudmore,NA,OfficialmusicvideoforTheRuralAlbertaAdvantagesTornado87fromtheiralbumDeparting,English,Canada,NA,NA,,NA,NA,NA,tt3498972,movie,NA,NA,NA,NA,True
TVAlberta,2011,NA,15Feb2011,NA,ShortComedy,NA,NA,FernandodePaulaCarlosMiolaLizMouraNatliaZrio,NA,Portuguese,Brazil,NA,NA,,NA,NA,NA,tt3991376,movie,NA,NA,NA,NA,True
FrancoboomenAlberta,2015,NA,NA,52min,Documentary,LindaDesormeaux,LindaDesormeaux,StephanCloutier,NA,French,Canada,NA,NA,,NA,NA,NA,tt4554634,movie,NA,NA,NA,NA,True
StampedesSexiestCowgirlsinLovelyAlbertaCanada,2014,NA,15Dec2014,7min,DocumentaryShort,GHunter,NA,DanChabotArielChessallAylaCierraMonikaForintos,NA,English,Canada,NA,NA,,NA,NA,NA,tt4673510,movie,NA,NA,NA,NA,True
AnAlbertaFarm,2015,NA,01Jun2015,5min,DocumentaryShort,BrendanOBrien,NA,NA,AlookatBruceBellsfamilyfarmwhereitsbeenandwhereitsgoingWrittenDirectedFilmedandEditedbyBrendanOBrien,English,Canada,NA,NA,,NA,NA,NA,tt4764608,movie,NA,NA,NA,NA,True
TheRuralAlbertaAdvantageStamp,2011,NA,20Jan2011,3min,ShortMusic,JosLoureno,JosLoureno,AmyPrickett,TheofficialmusicvideoforStampbyTheRuralAlbertaAdvantagefromtheir2011albumDEPARTING,English,Canada,NA,NA,,NA,NA,NA,tt4883974,movie,NA,NA,NA,NA,True
TheRuralAlbertaAdvantageMuscleRelaxants,2011,NA,10Aug2011,3min,ShortMusic,JosLoureno,JosLoureno,AlyssaBezeau,TheofficialvideoforMuscleRelaxantsbyTheRuralAlbertaAdvantagefromtheir2011albumDEPARTING,English,Canada,NA,NA,,NA,NA,NA,tt4887696,movie,NA,NA,NA,NA,True
MarryMeAlberta,2016,NA,10Jul2016,NA,Documentary,JasonWanLim,NA,SarahTroyerTanyaWanLim,AnindepthlookatoneoftheworldsmostremarkabledestinationlocationstheCanadianRockiesWemeetweddingbusinessprofessionalsandindividualswhohavechosenthisamazingpart,English,Canada,NA,NA,,NA,NA,NA,tt5001542,movie,NA,NA,NA,NA,True
Niagara,1953,NotRated,01Feb1953,92min,FilmNoirThriller,HenryHathaway,CharlesBrackettWalterReischRichardLBreen,MarilynMonroeJosephCottenJeanPetersMaxShowalter,AstwocouplesarevisitingNiagaraFallstensionsbetweenonewifeandherhusbandreachthelevelofmurder,English,USA,NA,httpsmmediaamazoncomimagesMMV5BMDBhNWE4Y2UtMTA5Mi00YzYyLTliMWMtMjc3OGU0ZWFiMGVhL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjgV1SX300jpg,SourceInternetMovieDatabaseValue7010SourceRottenTomatoesValue83,NA,70,13956,tt0046126,movie,14May2002,NA,Fox,NA,True
NiagaraNiagara,1997,R,20Mar1998,93min,DramaRomance,BobGosse,MatthewWeiss,RobinTunneyHenryThomasMichaelParksStephenLang,AnoutsiderandayoungwomanplaguedbyTourettessyndromemeetandtogetherjourneytoCanada,English,USACanada,1win4nominations,httpsmmediaamazoncomimagesMMV5BMTY2MWRlMzYtYzIzMy00NjBkLWEwYmQtYjFlN2NmNGIxNzE2XkEyXkFqcGdeQXVyMTQ3Njg3MQV1SX300jpg,SourceInternetMovieDatabaseValue7110SourceRottenTomatoesValue50,NA,71,1491,tt0119780,movie,NA,NA,TheShootingGallery,NA,True
NiagaraNiagara,1997,R,20Mar1998,93min,DramaRomance,BobGosse,MatthewWeiss,RobinTunneyHenryThomasMichaelParksStephenLang,AnoutsiderandayoungwomanplaguedbyTourettessyndromemeetandtogetherjourneytoCanada,English,USACanada,1win3nominations,httpsmmediaamazoncomimagesMMV5BMTUyMzk3NjQ0OV5BMl5BanBnXkFtZTcwNTk2NTAyMQV1SX300jpg,SourceInternetMovieDatabaseValue7110,NA,71,1274,tt0180007,movie,NA,NA,NA,NA,True
NiagaraMotel,2005,R,24Mar2006,88min,Drama,GaryYates,GeorgeFWalkerstoryGeorgeFWalkerplaysGeorgeFWalkerscreenplayDaniRomainscreenplay,CraigFergusonPeterKeleghanDamirAndreiWendyCrewson,TheNiagaraMotelandtheattachedRiversideGrilllocatedinNiagaraFallsareownedandoperatedbySerbianfatheranddaughterthealwaysangryBorisandhardworkingSophieThrough,EnglishFrenchSerbian,CanadaUK,4nominations,httpsmmediaamazoncomimagesMMV5BMjA2NTU4NDI0OV5BMl5BanBnXkFtZTcwNjA1NzY5MQV1SX300jpg,SourceInternetMovieDatabaseValue5810SourceRottenTomatoesValue36,NA,58,532,tt0425295,movie,05Feb2008,NA,MuseEntertainment,NA,True
NiagaraFalls,1897,NA,NA,1min,DocumentaryShort,NA,NA,NA,AstationarycameralookswestacrossNiagaraFallsfromtheUnitedStatessidetheNiagaraRiverrushestowardthefallsfromrighttoleftVirtuallyoverlookingthefallsand,NA,France,NA,httpsmmediaamazoncomimagesMMV5BNjg2YmE4MzUtYWQ1Ny00ZWM3LWFjZTMtMTVhODMxN2YzZjFhXkEyXkFqcGdeQXVyNTM3MDMyMDQV1SX300jpg,SourceInternetMovieDatabaseValue5510,NA,55,332,tt0000162,movie,NA,NA,NA,NA,True
ChasingNiagara,2015,NotRated,05Jul2016,75min,DocumentaryAdventure,RushSturges,MarkAnders,TylerBradtEvanGarciaKyleHullErikJohnson,WhenprokayakerRafaOrtizdecidestofollowhisdreamtopaddleoverNiagaraFallshesetsinmotionanincredibleseriesofeventsthateventuallytakesonalifeofitsownToprepare,English,AustriaUSACanadaMexico,7wins,httpsmmediaamazoncomimagesMMV5BY2E0NmQ0YzMtMzM0ZS00YjhjLTk5YjAtOGVkNzM5MzViNzNiXkEyXkFqcGdeQXVyODA5NTY3MAV1SX300jpg,SourceInternetMovieDatabaseValue6110,NA,61,298,tt5192278,movie,NA,NA,RedBullMediaHouse,NA,True
NiagaraMiraclesMythsandMagic,1986,NA,NA,41min,DocumentaryShort,KiethMerrill,BenBurttKiethMerrill,NadraMekoski,AnIMAXrecountofthegreathistoryofNiagaraFallsIncludingthenativelegendsthehistoricalimportanceandthemiraclesofthosewhobravedthesemightywaters,English,USA,NA,httpsmmediaamazoncomimagesMMV5BMTQwNzg3NjUzNV5BMl5BanBnXkFtZTcwMzg2MjczMQV1SX300jpg,SourceInternetMovieDatabaseValue5410,NA,54,126,tt0091626,movie,NA,NA,NA,NA,True
NiagaraFalls,1941,APPROVED,17Oct1941,86min,ComedyRomance,GordonDouglas,PaulGirardSmithoriginalscreenplayHalYatesoriginalscreenplayEugeneConradoriginalscreenplay,MarjorieWoodworthTomBrownZasuPittsSlimSummerville,MargieBlakewhowantstogetmarriedyoungandhavetwodozenkidshasaflattireandtravelingsalesmanTomWilsonwhobelievesinlovingemandleavingemstopstohelpThey,English,USA,NA,httpsmmediaamazoncomimagesMMV5BMjI1NDExNTU0NV5BMl5BanBnXkFtZTgwNjUwMzYwNzEV1SX300jpg,SourceInternetMovieDatabaseValue6210,NA,62,120,tt0033949,movie,NA,NA,UnitedArtists,NA,True
CaptainNissenGoingThroughWhirlpoolRapidsNiagaraFalls,1901,NA,01Oct1901,2min,DocumentaryShort,NA,NA,NA,HereweshowCaptainNPNissenformerlyknownasCaptainBowsermakingatripthroughtheWhirlpoolRapidsinhisfamoustwentyfourfootcraftknownastheFoolKillerCaptain,NA,USA,NA,NA,SourceInternetMovieDatabaseValue5810,NA,58,112,tt0360454,movie,NA,NA,NA,NA,True
NiagaraFools,1956,APPROVED,22Oct1956,6min,FamilyAnimationShort,PaulJSmith,DickKinneyMiltSchaffer,BobJohnsonGraceStafford,WoodyWoodpeckervisitsNiagaraFallsontheCanadianandAmericansidebothaccordingtosomeviewersandasksaboutgoingoverthefamousfallsinabarrelwhichtheguardtellshim,English,USA,NA,httpsmmediaamazoncomimagesMMV5BNDIzOWNiMDYtNGNhMS00MGM4LWFkNzMtZWI0Zjg3YTZjMzEzXkEyXkFqcGdeQXVyNjk2MDY4NTIV1SX300jpg,SourceInternetMovieDatabaseValue7310,NA,73,76,tt0151746,movie,NA,NA,NA,NA,True
TheMagicofDavidCopperfieldXIITheNiagaraFallsChallenge,1990,NA,30Mar1990,48min,ComedyFamilyFantasy,DavidCopperfieldMichaelDimich,TedBlumbergDavidCopperfield,DavidCopperfieldKimAlexis,Thisisthe12thCBSCopperfieldTVspecialintroducedbyavoiceoffstagewhodescribesthelocationoftheescapethatDavidCopperfieldwillperforminthisspecialashislast,English,USA,NA,NA,SourceInternetMovieDatabaseValue6310,NA,63,52,tt0159546,movie,NA,NA,NA,NA,True
TheGreatNiagara,1974,NOTRATED,24Sep1974,75min,Drama,WilliamHale,RobertEThompson,RichardBooneMichaelSacksRandyQuaidJenniferSalt,AnembitteredoldmanisobsessedwithconqueringtheNiagaraRiverandNiagaraFallsHeendangershissonslivesbyforcingthemtochallengethefallsbygoingovertheminabarrel,English,USA,NA,httpsmmediaamazoncomimagesMMV5BYzUxNWJkYTYtNGUyOS00MzU5LTk3M2MtMDA2MTJjNGZkNWQxXkEyXkFqcGdeQXVyMDY4MzkyNwV1SX300jpg,SourceInternetMovieDatabaseValue7210,NA,72,41,tt0071580,movie,NA,NA,NA,NA,True
MightyNiagara,1943,NA,30Jan1943,10min,DocumentaryShortHistory,NA,NA,JamesAFitzPatrick,ThisTraveltalkentryvisitsplacesalongtheNiagaraRiverandgivestheviewerspectacularimagesofNiagaraFalls,English,USA,NA,NA,SourceInternetMovieDatabaseValue6210,NA,62,35,tt0217653,movie,NA,NA,NA,NA,True
NiagaraFalls,2006,NA,21Jun2006,60min,Documentary,DianeGareyLawrenceRHott,KenChowder,MarietteHartleyMegAlbersMichaelCiviscaJayCochrane,NA,English,USA,1win1nomination,httpsmmediaamazoncomimagesMMV5BYmUzMDk3MzctODk1NS00YjEyLTg4MTEtYWM3ZDZkNzdkYTc0XkEyXkFqcGdeQXVyNjgwNjU1MDEV1SX300jpg,SourceInternetMovieDatabaseValue8310,NA,83,20,tt0829433,movie,27Jun2006,NA,NA,NA,True
NiagaraAHistoryoftheFalls,1999,NA,NA,NA,Documentary,RachelLow,PierreBertonbookMichaelMaclear,PierreBertonWesHillRogerWoodwardDeanneWoodwardSimpson,NA,English,USA,NA,NA,SourceInternetMovieDatabaseValue7310,NA,73,14,tt0219208,movie,NA,NA,NA,NA,True
Niagara,2011,NA,01Sep2011,3min,AnimationShort,LeopoldDewolf,LeopoldDewolf,MattKaneWilfredTaylor,TwoguysinacarandonemilliondollarsinabagOneofthemwondershowhesgoingtostealitallfromhisloverAroadtripstarts,English,UK,1win,NA,SourceInternetMovieDatabaseValue8010,NA,80,8,tt2255901,movie,NA,NA,NA,NA,True
AnyNiagara,2004,NA,04Mar2004,11min,DramaShort,JeffersonMoneo,LisaCelotto,MeganBodalyLindaDarlowDonnaLysellWendyMorrowDonaldson,Downthebarrelofacameralensadaughterwitnesseshermotheradriftinaworldofbuttertartsbignickelsandstrongwater,English,Canada,NA,NA,SourceInternetMovieDatabaseValue6710,NA,67,7,tt0414831,movie,NA,NA,NA,NA,True
TakenfromTrolleyinGorgeNiagaraFalls,1896,NA,01Sep1896,NA,DocumentaryShort,NA,NA,NA,NA,NA,USA,NA,NA,SourceInternetMovieDatabaseValue4710,NA,47,6,tt0203971,movie,NA,NA,NA,NA,True
NiagaraStrip,1989,NA,NA,96min,ActionCrime,JimMakichuk,NA,PaulDeLaRosaAprilJohnsonRonByrdTracyHarvey,Aheroinsmugglingproceduralsetinatinytownwhereeveryoneknowseveryoneelse,English,Canada,NA,httpsmmediaamazoncomimagesMMV5BYTZiNTAyM2YtNzA2MC00ZmZmLWFmZWQtYTRiNzg5MDNmMjIwXkEyXkFqcGdeQXVyMTgwOTE5NDkV1SX300jpg,SourceInternetMovieDatabaseValue2810,NA,28,6,tt0202494,movie,NA,NA,NA,NA,True
NiagaraGorgefromErieRR,1896,NA,01Sep1896,NA,DocumentaryShort,NA,NA,NA,NA,NA,USA,NA,NA,SourceInternetMovieDatabaseValue4510,NA,45,6,tt0203735,movie,NA,NA,NA,NA,True
TheBoyWhoStoppedNiagara,1947,NA,NA,33min,Short,LeslieMcFarlane,LeslieMcFarlane,JeffreyMartinNorahMcFarlaneMarjorieChadwickRobertChristie,AclassofadolescentschoolchildrenareinNiagaraFallstouringthehydroelectricpowerplantconnectedtothefallsIncludedinthegrouparePennyTwidgettandheryoungerbrother,NA,NA,NA,NA,SourceInternetMovieDatabaseValue6810,NA,68,5,tt0225216,movie,NA,NA,NA,NA,True
AmericanFallsfromBridgeNiagaraFalls,1896,NA,NA,NA,DocumentaryShort,NA,NA,NA,NA,NA,USA,NA,NA,SourceInternetMovieDatabaseValue4410,NA,44,5,tt0229212,movie,NA,NA,NA,NA,True
NiagaraFallsFromtheEastSideoftheAmericanFalls,1896,NA,NA,NA,DocumentaryShort,JamesHWhite,NA,NA,NA,English,USA,NA,NA,SourceInternetMovieDatabaseValue4210,NA,42,5,tt2224369,movie,NA,NA,NA,NA,True
Niagara,2013,NA,NA,14min,ShortBiographyDrama,OmarZigaHidalgo,OmarZigaHidalgo,StephenOReillyGenevieveAngelson,EstrangedsiblingsGenevieveandStephenarecaughtintheirfatherscabinduringathunderstormemptyingitfromwhatitusedtobeTheelectricityfailsandtheyslowlyfindthecalmthattheywerelookingfor,English,ChileUSA,NA,NA,SourceInternetMovieDatabaseValue5410,NA,54,5,tt2709294,movie,NA,NA,NA,NA,True
NiagaratheWorldsWonder,1903,NA,NA,NA,DocumentaryShort,NA,NA,NA,NA,English,UK,NA,NA,,NA,NA,NA,tt2825394,movie,NA,NA,NA,NA,True
SnapshotsofNiagara,1903,NA,NA,NA,DocumentaryShort,NA,NA,NA,NA,English,UK,NA,NA,,NA,NA,NA,tt2858130,movie,NA,NA,NA,NA,True
Niagara,2013,NA,NA,20min,ShortDrama,MichaelPatten,MichaelPatten,CarolineOMearaMichaelGuggenheimNeilLevineMeganDoyle,DuringacampingtriptoNiagaraFallsyoungKileynoticesherbodychangeSheventuresdeepintothewoodslookingforanswers,English,USA,NA,NA,,NA,NA,NA,tt2989810,movie,NA,NA,NA,NA,True
WhirlpoolRapidsNiagaraUSA,1905,NA,NA,NA,DocumentaryShort,NA,NA,NA,NA,English,USA,NA,NA,,NA,NA,NA,tt3390030,movie,NA,NA,NA,NA,True
NiagaraFallsinWinter,1908,NA,01Jul1908,NA,DocumentaryShort,NA,NA,NA,OneofthegrandestsightstobeholdoneitherhemispheretheNiagaraFallsinalltheirsplendorbedeckedingarmentsofsilverywhiteIncomprehensibleandtoovastfordescriptionare,French,France,NA,NA,,NA,NA,NA,tt3390084,movie,NA,NA,NA,NA,True
Niagara,2015,NA,NA,86min,Comedy,CraigKnowles,CraigKnowles,NA,AnoversexedmiddleagedcouplewhotraveltoNiagaraFallstomeetawomenfromanInternetdatingsitegetmorethantheybargainedfor,English,USA,NA,NA,,NA,NA,NA,tt3578552,movie,NA,NA,NA,NA,True
Niagara,2013,NA,23May2014,28min,ShortDramaFamily,ChieHayakawa,ChieHayakawa,KeitaHoshinoSakiItamiJunjiSanechika,An18yearoldgirlYAMAMESakiItamiwhogrewupinanorphanagecametoknowthathergrandparentsarealiveHergrandpakilledherparents15yearsagoandhasbeenondeathrow,Japanese,Japan,1win1nomination,NA,,NA,NA,NA,tt3672834,movie,NA,NA,NA,NA,True
